player_id,player_id,player_match_name,player_position,team_id,season,corners_into_box_successful,games_played,short_passes_successful,shots_off_target,passes_opposition_half_unsuccessful,corners_into_box_unsuccessful,clean_sheets,crossses_corners_unsuccessful,goals_conceded_outside_box,through_balls,duels_aerial,duels_ground,open_play_crosses_unsuccessful,goals_conceded,successful_passes_total,recoveries,handballs_conceded,tackled,duels,appearances,tackles_lost,duels_won,passes_unsuccessful,passes_rightside,overruns,short_passes_unsuccessful,passes_backwards,passes_open_play,key_passes,shots_on_target,open_play_passes_successful,crosses_corners_successful,lay_offs_successful,passes_own_half_unsuccessful,launches_successful,tackles_won,goals_inside_box,minutes,starts,long_passess_successful,sub_on,loss_of_possession_total,goals_conceded_inside_box,goals_right_foot,duels_lost,lay_offs_unsuccessful,shots_total,total_fouls_won,fouls_conceded_total,tackles_total,passes_forward,yellow_cards,touches_total_opposition_box,goals_left_foot,passes_own_half_successful,passes_total,passess_leftside,dribbles_unsuccessful,crosses_open_play_successful,corners_won,interceptions,dribbles_successful,aerial_duels_lost,assists,duels_ground_lost,passess_opp_half_successful,goals,long_passes_unsuccessful,clearances_total,goals_outside_box,touches,ground_duels_won,corners_taken,assists_intentional,sub_off,foul_attempted_tackle,launches_unsuccessful,shots_blocked,aerial_duels_won,goals_home,goals_away,goals_win,woodwork_hit,goal_line_clearances,goals_conceded_penalty,offsides,throw_ins_to_own_player,blocks,penalties_conceded,attempts_from_set_pieces,goals_other,goals_head,own_goals,throw_ins_to_opposition_player,penalties_won,assists_second,gk_distribution_successful,goalkicks_total,penalty_goals,penalties_taken,penalties_saved,saves_made_inside_box,gk_smother,saves_made,catches,punches,saves_made_caught,penalties_faced,saves_made_outside_box,saves_penalty,saves_made_parried,gk_distribution_unsuccessful,drops,last_updated,,
799,799,C. Soto,Defender,4,2024,0,3,4,0,1,0,0,0,1,0,0,4,0,3,4,3,0,0,4,3,2,3,1,0,0,1,1,5,0,0,4,0,0,0,0,1,0,29,0,0,3,3,2,0,1,0,0,0,0,3,2,0,0,0,3,5,2,0,0,0,0,0,0,0,1,1,0,0,6,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,1,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,3/12/25,,
802,802,B. Martínez,Defender,7,2024,0,13,175,0,54,0,2,7,2,1,18,51,7,4,195,37,0,10,69,13,3,30,81,34,0,45,18,265,4,0,187,1,0,34,3,9,0,696,8,20,5,119,2,0,39,0,0,8,13,12,147,1,3,0,108,276,77,5,1,0,14,4,12,0,27,88,0,36,28,0,451,24,0,0,3,7,21,1,6,0,0,0,0,0,1,0,42,2,0,0,,0,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
805,805,A. Allen,Attacker,7,2024,0,8,22,1,5,0,0,0,0,0,0,20,0,0,22,8,0,9,20,8,2,9,9,3,1,8,7,31,2,0,22,0,0,4,0,4,0,82,0,0,8,25,0,0,11,0,1,0,1,6,11,1,4,0,10,31,10,2,0,2,0,3,0,1,11,12,0,1,1,0,76,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
809,809,M. Weinert,Attacker,6,2024,0,4,8,0,5,1,0,2,0,1,6,4,1,0,8,0,0,1,10,4,0,3,4,2,0,4,4,12,0,1,8,0,0,1,0,1,0,25,0,0,4,8,0,0,7,1,1,0,2,1,4,0,3,0,3,12,2,0,0,0,1,0,4,0,3,5,0,0,1,0,24,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
817,817,Maitane López,Midfielder,5,2024,0,13,178,3,34,0,0,1,1,0,24,39,1,4,186,29,0,7,63,13,4,36,56,48,1,35,34,232,2,0,177,0,2,23,4,11,0,405,4,8,9,66,3,0,27,0,3,4,10,15,103,3,6,0,127,242,57,1,0,0,10,0,7,0,20,59,0,21,12,0,313,19,0,0,1,6,14,1,17,0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
819,819,S. Puntigam,Midfielder,4,2024,2,23,576,8,112,2,3,11,2,2,44,122,9,27,620,95,0,24,166,23,15,74,172,174,1,125,137,776,6,4,606,3,6,71,11,22,0,1589,18,44,5,237,25,0,92,2,12,11,25,37,324,5,23,0,397,792,157,10,1,4,10,7,25,2,67,226,0,47,31,0,1057,55,6,1,8,12,25,6,19,0,0,0,0,1,2,1,21,9,0,1,,0,0,1,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,3/12/25,,
822,822,Rafaelle Souza,Defender,7,2024,0,9,247,2,25,0,2,0,2,0,23,21,0,6,277,38,0,3,44,9,7,27,47,89,0,27,17,309,2,1,263,0,0,22,7,1,0,618,6,30,3,58,4,0,17,0,3,1,4,8,96,1,9,0,211,324,122,1,0,1,9,4,9,0,8,66,0,20,27,0,408,13,0,0,0,1,10,3,14,0,0,0,0,0,0,0,1,6,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
825,825,K. Carusa,Attacker,16,2024,0,17,110,8,47,0,1,6,1,1,38,55,6,6,113,22,0,19,93,17,4,31,46,51,1,43,48,152,7,9,106,3,5,5,0,2,2,626,7,3,10,104,5,0,62,3,17,5,17,6,27,1,50,2,32,159,33,6,3,7,0,4,22,0,40,84,2,3,3,0,281,15,0,0,6,9,2,5,16,0,2,0,1,,0,12,1,3,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
826,826,O. Sarr,Attacker,9,2024,0,19,201,16,100,5,1,10,3,2,63,106,5,16,208,42,1,38,169,19,5,82,125,117,3,119,92,314,18,22,189,4,21,35,1,10,7,1341,19,7,0,232,13,5,87,8,38,25,17,15,53,1,90,1,75,333,71,11,4,8,2,8,28,2,59,137,8,6,2,1,587,47,6,2,15,10,2,7,35,5,3,3,0,0,1,11,2,2,0,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
827,827,A. Butel,Defender,9,2024,0,25,1024,0,90,0,5,2,5,1,39,80,2,24,1090,89,0,6,119,25,16,68,171,462,1,101,66,1193,5,1,1028,0,0,83,15,20,0,1919,21,66,4,195,19,0,51,0,1,8,21,36,511,3,10,0,802,1261,222,2,0,1,30,0,15,0,36,288,0,70,85,0,1492,44,3,0,2,9,44,1,24,0,0,0,0,0,2,0,0,8,1,0,,0,1,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
828,828,S. Ballisager,Defender,13,2024,0,19,518,1,67,0,4,0,4,0,24,32,0,17,580,49,0,2,56,19,4,28,111,233,0,48,42,679,1,1,571,0,0,44,12,6,1,1063,11,62,8,117,13,1,28,0,2,7,9,10,241,0,5,0,391,691,175,0,0,0,8,0,13,0,15,189,1,63,54,0,801,17,0,0,0,1,42,2,11,0,1,1,0,0,1,0,3,9,0,0,,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
829,829,Lauren,Defender,13,2024,0,3,34,2,10,0,0,0,0,0,7,1,0,2,36,1,0,0,8,3,0,4,13,21,0,8,0,49,0,2,36,0,0,3,0,1,1,78,1,2,2,13,2,1,4,0,4,0,1,1,19,0,4,0,24,49,9,0,0,0,2,0,4,0,0,12,1,5,1,0,60,1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
830,830,Esther González,Attacker,5,2024,0,23,427,22,92,0,3,19,1,2,62,120,18,12,433,84,3,54,182,23,7,53,93,138,3,79,153,511,23,23,419,2,13,20,0,6,9,1791,20,6,3,219,11,7,129,2,45,11,24,13,132,1,101,0,162,526,103,11,2,15,7,14,47,4,82,273,10,14,6,1,815,38,0,4,10,10,3,18,15,4,6,2,3,0,2,17,2,0,0,1,,3,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
831,831,M. Matsukubo,Midfielder,11,2024,0,18,325,13,60,2,0,5,3,0,25,112,3,16,332,45,0,39,137,18,4,62,68,96,2,56,133,382,14,7,315,3,22,13,0,12,1,1141,12,7,6,155,13,1,75,4,20,25,14,16,96,0,34,0,148,400,75,11,3,2,6,13,17,1,58,187,2,12,1,1,613,54,2,1,8,6,2,7,8,2,0,2,1,0,0,2,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3/12/25,,
832,832,G. Thompson,Defender,15,2024,0,15,334,1,38,0,0,10,1,0,8,96,10,19,337,52,0,19,104,15,14,64,47,143,1,41,77,381,14,2,334,1,3,19,1,23,0,887,10,3,5,107,18,0,40,0,3,11,8,37,99,1,31,0,164,384,65,11,1,8,19,15,7,1,33,174,0,6,20,0,675,63,0,0,8,4,6,3,1,0,0,0,0,0,1,0,83,3,0,0,,0,,9,1,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
833,833,M. Curry,Defender,15,2024,0,22,625,8,130,0,4,12,3,0,32,171,12,28,653,73,0,20,203,22,32,119,214,216,2,130,92,844,6,4,633,2,0,96,6,45,1,1595,20,28,2,292,25,0,84,0,12,16,25,77,421,5,21,1,395,867,138,9,2,9,43,14,19,1,65,260,1,84,89,0,1383,106,0,1,9,18,55,5,13,0,1,0,0,0,1,0,109,7,0,0,,0,,24,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
834,834,K. Fuller,Midfielder,15,2024,0,19,157,5,66,0,0,4,2,1,21,89,4,20,159,42,0,16,110,19,11,62,81,42,0,66,58,226,8,6,145,3,3,19,1,12,1,975,10,2,9,117,18,1,48,1,11,29,8,23,103,1,36,0,76,240,37,5,3,6,8,4,14,0,34,86,1,15,9,0,417,55,0,0,6,8,7,9,7,1,0,0,1,0,1,1,1,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
837,837,J. Brewster,Defender,17,2024,0,1,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,7,0,0,1,12,0,0,12,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,4,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
838,838,J. Shepherd,Midfielder,17,2024,0,2,46,0,4,0,0,0,1,0,7,7,0,5,51,3,0,1,14,2,1,6,7,17,0,6,9,58,1,0,51,0,1,3,1,0,0,156,2,5,0,9,4,0,8,0,0,3,2,1,15,0,0,0,29,58,17,0,0,0,0,0,5,0,3,22,0,1,2,0,73,4,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
840,840,C. Conti,Attacker,17,2024,0,8,27,0,14,0,0,0,1,0,0,5,0,4,27,7,0,1,5,8,1,3,17,12,0,13,12,41,0,0,24,0,1,3,0,1,0,97,1,0,7,20,3,0,2,0,0,1,0,2,14,0,2,0,9,44,6,0,0,0,0,0,0,0,2,18,0,4,2,0,57,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
841,841,R. Kundananji,Attacker,17,2024,0,22,240,30,210,0,4,40,3,5,53,371,40,38,257,128,2,148,424,22,24,183,216,146,22,188,75,467,30,29,251,14,5,46,0,32,5,1944,21,17,1,540,35,3,241,0,59,27,50,56,174,7,191,1,70,473,78,84,14,40,18,70,22,4,219,201,5,28,12,0,1179,152,0,4,3,18,11,24,31,2,3,1,6,0,3,5,12,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
843,843,M. Doms,Midfielder,17,2024,0,1,7,1,1,0,0,0,0,0,2,1,0,1,7,0,0,1,3,1,0,1,4,2,0,3,2,11,1,0,7,0,1,3,0,0,0,14,0,0,1,5,1,0,2,0,1,0,0,0,3,0,0,0,3,11,4,1,0,0,0,0,1,0,1,4,0,1,0,0,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
844,844,A. Oshoala,Attacker,17,2024,0,26,261,25,134,0,2,26,3,1,70,151,26,29,274,72,2,62,221,26,10,87,141,106,6,132,122,370,21,15,229,0,11,33,1,23,8,1994,24,13,2,305,26,8,134,10,40,12,31,33,100,4,152,0,99,415,87,22,0,22,2,12,40,1,94,175,8,9,16,0,784,57,0,1,13,13,5,15,30,1,7,4,1,0,3,13,1,2,1,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
845,845,M. Moreau,Defender,17,2024,0,12,104,1,35,0,1,9,0,0,7,28,9,4,108,15,0,9,35,12,1,15,41,33,0,33,35,147,5,1,106,1,0,15,2,8,0,260,2,4,10,80,4,0,20,0,2,1,5,9,55,1,6,0,43,149,26,6,1,1,8,2,4,0,16,66,0,8,9,0,281,12,0,0,0,2,2,0,3,0,0,0,0,0,0,2,41,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
846,846,J. Beattie,Defender,17,2024,0,8,259,0,26,0,0,0,1,0,21,19,0,6,276,21,0,4,40,8,1,22,44,131,0,25,5,307,1,1,266,0,0,18,1,3,0,415,6,17,2,52,5,0,18,0,1,1,6,4,139,1,4,0,206,320,45,1,0,0,4,1,5,0,13,70,0,19,18,0,368,6,0,0,6,5,7,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
847,847,L. Proulx,Goalkeeper,17,2024,0,6,176,0,12,0,1,0,1,0,2,5,0,15,199,39,0,0,7,6,1,5,31,87,0,1,0,174,0,0,164,0,0,19,5,0,0,540,6,23,0,32,14,0,2,0,0,1,0,1,64,0,0,0,194,230,79,0,0,0,0,1,0,0,2,5,0,30,9,0,300,3,0,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,41,0,0,1,15,2,26,4,4,2,1,11,1,3,11,0,3/12/25,,
848,848,D. Castellanos,Midfielder,17,2024,19,21,310,15,133,32,0,58,3,1,21,113,18,24,326,83,0,40,134,21,6,59,100,90,0,73,120,399,25,11,301,25,16,25,1,15,2,1079,12,16,9,224,21,1,75,2,26,14,8,21,122,1,36,1,129,426,94,13,3,15,6,12,9,1,66,222,2,27,8,0,704,47,64,1,8,5,14,4,12,2,0,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
849,849,S. King,Defender,17,2024,0,18,346,1,97,0,0,16,3,0,30,76,16,26,360,48,0,10,106,18,17,58,125,103,0,79,73,472,8,1,351,7,0,44,4,22,0,1109,12,14,6,217,23,0,48,0,2,6,11,39,251,1,6,0,201,485,58,8,7,3,22,3,20,2,28,166,0,46,34,0,844,48,0,0,8,8,26,2,10,0,0,0,0,0,2,2,103,4,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/12/25,,
850,850,H. Anderson,Defender,2,2024,0,17,504,1,105,0,5,1,4,0,37,38,1,27,554,59,1,6,75,17,4,39,173,248,0,83,49,696,7,1,532,1,0,69,15,9,0,1449,16,50,1,194,23,0,36,0,2,3,8,13,291,3,17,0,432,727,139,3,1,0,12,1,15,1,21,123,0,90,83,0,911,17,0,1,0,1,47,1,22,0,0,0,0,0,2,2,1,16,1,0,,0,0,0,0,,0,1,0,0,,0,0,0,0,0,0,0,0,,0,1,0,3/12/25,,
851,851,L. Nesbeth,Midfielder,2,2024,0,19,190,8,82,0,0,3,3,0,33,86,3,16,210,55,1,16,119,19,10,49,122,57,1,84,50,330,3,2,208,2,2,43,7,14,0,975,10,20,9,169,13,1,70,0,10,8,16,24,161,2,7,0,117,332,64,6,2,0,20,3,19,1,51,95,1,38,24,1,522,35,0,0,7,10,27,1,14,1,0,0,0,0,0,1,4,5,0,0,,0,0,3,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
852,852,J. Joseph,Midfielder,2,2024,0,24,157,7,56,0,0,7,4,3,25,142,7,19,161,55,0,57,167,24,11,61,62,33,3,53,67,216,7,11,154,2,6,13,0,19,3,1128,10,4,14,179,15,2,106,1,18,10,24,30,64,1,59,1,58,223,59,16,2,9,4,13,17,2,89,105,3,9,5,0,490,53,0,2,11,16,7,10,8,0,3,0,0,0,1,7,5,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
853,853,B. Franklin,Midfielder,2,2024,0,17,279,3,74,0,5,2,1,0,90,79,2,20,293,54,0,9,169,17,9,89,127,93,0,107,61,419,4,1,292,2,7,55,2,21,1,1156,13,14,4,155,19,0,80,1,4,9,17,30,165,2,9,1,175,420,101,4,2,2,22,3,43,0,37,120,1,20,26,0,608,42,0,0,4,10,12,1,47,0,1,0,1,0,1,0,1,14,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
854,854,Ally Cook,Attacker,2,2024,0,15,42,3,20,0,0,1,1,0,24,26,1,5,42,8,0,11,50,15,4,22,28,14,0,25,19,66,3,1,38,1,2,9,0,3,0,215,1,0,14,52,4,0,28,0,4,3,3,7,23,0,10,0,18,70,14,5,1,2,2,1,13,1,15,25,0,3,2,0,134,11,0,0,1,2,3,0,11,0,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
855,855,M. Rall,Defender,2,2024,0,9,210,3,77,0,1,8,2,0,29,59,8,12,225,39,1,11,88,9,9,46,105,12,2,80,45,319,4,2,215,1,0,36,5,15,1,801,9,15,0,161,10,1,42,1,5,4,6,24,186,0,22,0,140,330,87,7,1,4,10,3,14,0,28,86,1,25,33,0,554,31,0,0,1,3,19,0,15,1,0,1,1,0,0,0,53,7,0,0,,0,1,23,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
856,856,A. West,Attacker,4,2024,0,16,108,3,51,0,1,16,0,0,11,82,16,9,111,34,2,38,93,16,5,37,49,49,2,47,47,157,4,6,108,1,1,14,0,7,1,727,6,3,10,120,9,0,56,2,9,6,4,12,49,0,34,1,46,160,15,19,1,10,3,14,6,1,50,66,1,2,5,0,340,32,0,1,5,3,0,9,5,1,0,0,0,0,0,3,17,2,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,3/12/25,,
857,857,Andressa Alves,Midfielder,4,2024,12,24,260,6,105,17,0,32,3,1,30,140,9,21,275,57,1,26,170,24,8,74,98,86,2,78,98,356,18,8,260,14,7,25,1,20,1,1186,15,15,9,193,18,1,96,6,14,28,31,28,94,3,33,0,113,373,95,14,2,9,15,11,23,1,73,176,1,20,9,0,641,67,32,1,11,23,9,3,7,1,0,0,2,0,3,3,5,3,1,1,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,3/12/25,,
858,858,A. Patterson,Attacker,4,2024,0,25,475,11,135,0,6,27,5,0,61,240,27,38,492,134,3,79,301,25,24,155,158,75,6,139,123,640,10,5,482,9,3,50,2,36,1,2073,23,17,2,381,33,1,146,0,16,38,16,60,282,3,60,0,247,650,170,39,9,15,29,28,32,2,114,254,1,19,45,0,1372,126,0,2,3,6,9,12,29,1,0,0,0,1,4,4,161,6,1,0,,0,0,60,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,3/12/25,,
859,859,K. van Zanten,Attacker,4,2024,0,4,31,0,10,0,0,2,1,0,1,22,2,6,32,8,0,8,23,4,2,11,10,3,2,9,12,38,1,0,28,0,0,2,0,1,0,107,1,1,3,30,5,0,12,0,0,2,1,3,13,1,0,0,20,42,14,5,0,0,0,6,1,0,11,12,0,1,1,0,94,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,1,0,0,,0,0,4,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,3/12/25,,
860,860,E. Rubensson,Midfielder,4,2024,1,15,274,4,60,3,2,15,2,0,13,84,11,22,290,51,1,17,97,15,9,44,73,82,1,61,79,354,8,2,283,4,4,28,1,21,0,1021,12,16,3,129,20,0,53,0,6,5,15,30,116,2,7,0,150,363,86,6,1,4,18,5,9,1,44,144,0,12,15,0,556,40,4,1,5,9,6,0,4,0,0,0,0,0,3,0,14,1,0,0,,0,0,1,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,,3/12/25,,
861,861,R. Steigleder,Midfielder,13,2024,0,3,31,0,3,0,0,0,0,0,1,3,0,1,33,5,0,1,4,3,1,3,6,1,0,3,6,39,0,0,33,1,0,3,0,0,0,71,1,2,2,10,1,0,1,0,0,0,0,1,19,0,1,0,19,39,13,0,1,0,2,1,0,0,1,15,0,3,1,0,70,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,16,1,0,0,,0,0,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
862,862,A. Pfeiffer,Attacker,13,2024,0,10,29,0,16,1,0,2,1,0,2,20,1,6,31,8,0,5,22,10,2,9,18,17,0,16,12,48,2,1,30,0,0,4,0,1,1,131,0,2,10,34,5,0,13,0,1,1,2,3,12,0,7,1,13,49,8,5,0,2,0,4,1,0,12,18,1,2,1,0,83,8,1,0,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
863,863,Bia Zaneratto,Attacker,13,2024,0,16,235,15,82,0,0,4,1,6,39,126,4,10,243,52,2,48,165,16,11,85,95,82,2,94,76,322,29,10,227,5,10,17,0,12,5,868,11,8,5,189,9,0,80,1,25,17,14,23,105,0,58,5,63,338,75,17,5,12,2,20,14,4,66,185,5,1,9,0,577,60,1,2,10,6,0,7,25,5,0,0,1,0,0,4,1,1,0,0,,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
864,864,E. Wheeler,Defender,13,2024,0,25,300,4,116,0,5,27,4,1,43,122,27,27,312,68,0,24,165,25,9,86,146,71,0,103,86,452,10,5,307,8,1,57,5,30,1,1601,16,12,9,260,23,1,79,0,9,14,14,39,185,3,28,0,184,458,116,12,8,7,26,15,25,0,54,136,1,43,44,0,905,68,0,0,1,4,34,2,18,1,0,0,0,0,0,3,115,4,0,0,,0,0,27,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
865,865,C. Hutton,Midfielder,13,2024,0,24,599,14,152,0,1,3,4,0,57,178,3,28,640,138,0,31,235,24,17,138,197,216,1,157,134,823,14,10,627,0,8,48,6,54,0,1827,21,41,3,263,24,0,97,0,24,18,21,71,337,3,25,0,309,837,150,16,0,6,38,20,28,1,69,331,0,40,30,0,1195,109,0,1,11,15,25,13,29,0,0,0,1,0,1,1,1,5,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
867,867,T. Chawinga,Attacker,13,2024,0,27,408,27,141,0,10,22,3,2,46,332,22,31,413,149,1,141,378,27,22,159,151,179,13,133,158,551,36,64,400,4,9,32,1,30,19,2324,26,5,1,443,28,16,219,2,91,28,38,52,119,1,246,5,97,564,108,68,4,27,10,57,24,6,195,320,21,18,15,2,1235,137,0,2,5,19,12,24,22,14,7,7,3,0,1,18,3,2,0,0,,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
870,870,M. Bell,Defender,11,2024,0,10,63,1,38,0,1,3,0,0,15,28,3,2,68,12,0,5,43,10,2,26,46,6,0,36,14,111,0,1,65,0,0,11,4,9,1,297,3,5,7,70,2,1,17,0,2,6,2,11,65,0,8,0,32,114,29,2,0,3,3,2,8,0,9,36,1,10,10,0,206,19,0,0,2,0,5,0,7,1,0,0,0,0,1,0,23,2,0,0,,0,0,15,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3/12/25,,
870,870,M. Bell,Defender,5,2024,0,10,63,1,38,0,1,3,0,0,15,28,3,2,68,12,0,5,43,10,2,26,46,6,0,36,14,111,0,1,65,0,0,11,4,9,1,297,3,5,7,70,2,1,17,0,2,6,2,11,65,0,8,0,32,114,29,2,0,3,3,2,8,0,9,36,1,10,10,0,206,19,0,0,2,0,5,0,7,1,0,1,0,0,1,0,23,2,0,0,,0,0,15,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
873,873,L. Mertz,Midfielder,11,2024,0,2,4,0,3,0,0,3,0,0,0,3,3,0,4,0,0,0,3,2,0,3,0,0,0,0,2,4,0,0,4,0,0,0,0,2,0,7,0,0,2,5,0,0,0,0,0,1,0,2,1,0,2,0,2,4,1,0,0,1,0,0,0,0,0,2,0,0,1,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3/12/25,,
875,875,R. Jackson,Midfielder,11,2024,0,18,213,0,33,0,0,3,1,1,7,43,1,7,217,40,1,12,50,18,6,30,42,67,1,37,72,252,0,2,210,0,4,12,0,12,0,306,3,4,15,66,6,0,20,1,2,4,2,18,68,0,6,0,113,259,52,4,0,2,3,4,3,0,17,104,0,5,5,0,339,26,2,0,3,1,2,1,4,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3/12/25,,
876,876,F. Rauch,Defender,11,2024,6,26,852,7,152,17,6,39,3,0,34,143,18,24,885,75,1,20,177,26,21,87,203,444,2,160,162,1052,19,3,849,11,4,90,12,26,1,1964,22,33,4,317,21,0,90,0,10,16,26,47,419,2,17,0,556,1088,63,8,6,5,27,7,17,0,73,340,1,43,39,0,1604,70,25,0,7,17,23,1,17,0,1,1,0,0,0,0,167,12,0,0,,1,0,31,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3/12/25,,
878,878,Luana,Midfielder,7,2024,0,3,57,0,13,0,0,0,1,0,4,17,0,4,59,7,0,1,21,3,2,11,15,29,1,10,5,73,2,0,58,1,0,2,0,2,0,192,2,2,1,22,3,0,10,0,0,6,5,4,30,2,1,0,22,74,10,1,1,0,3,1,3,0,7,38,0,5,5,0,108,10,0,0,2,5,4,1,1,0,0,0,0,0,1,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3/12/25,,
